review_id,customer_id,product_id,rating,review_text,review_date,sentiment
R06997,CUST2986,P0740,5,Very satisfied with the purchase.,2025-11-11,Positive
R06998,CUST1158,P1371,3,Decent product for the price.,2022-11-21,Neutral
R06999,CUST0442,P1493,3,"Product is okay, nothing special.",2025-09-16,Neutral
R07000,CUST3873,P0572,5,Works as expected.,2025-02-12,Positive
R07001,CUST2826,P1821,5,"Excellent product, highly recommended!",2025-08-31,Positive
R07002,CUST1456,P0991,5,Very satisfied with the purchase.,2025-10-02,Positive
R07003,CUST4522,P0396,5,Works as expected.,2022-06-02,Positive
R07004,CUST1904,P0222,5,"Excellent product, highly recommended!",2024-07-11,Positive
R07005,CUST0279,P0726,4,"Excellent product, highly recommended!",2025-04-20,Positive
R07006,CUST4122,P0901,5,"Excellent product, highly recommended!",2024-11-17,Positive
R07007,CUST4661,P0073,4,"Excellent product, highly recommended!",2021-02-07,Positive
R07008,CUST2277,P1357,3,"Product is okay, nothing special.",2025-03-29,Neutral
R07009,CUST0484,P0002,5,Works as expected.,2025-07-31,Positive
R07010,CUST4593,P1005,4,Good value for money.,2022-02-16,Positive
R07011,CUST1027,P0511,5,Works as expected.,2025-10-13,Positive
R07012,CUST2692,P1203,4,Works as expected.,2023-01-14,Positive
R07013,CUST3644,P0074,5,Very satisfied with the purchase.,2025-06-09,Positive
R07014,CUST4619,P0202,4,Works as expected.,2024-08-10,Positive
R07015,CUST0760,P0917,4,Quality is great for the price.,2024-03-11,Positive
R07016,CUST1039,P1439,4,Quality is great for the price.,2024-11-11,Positive
R07017,CUST0028,P1564,5,Works as expected.,2022-11-19,Positive
R07018,CUST0222,P1003,5,Good value for money.,2025-01-17,Positive
R07019,CUST3388,P0135,4,Quality is great for the price.,2024-07-13,Positive
R07020,CUST3605,P1383,4,Good value for money.,2025-06-19,Positive
R07021,CUST3310,P1189,5,Works as expected.,2024-01-06,Positive
R07022,CUST2650,P1283,4,"Excellent product, highly recommended!",2024-10-23,Positive
R07023,CUST3430,P1319,5,Quality is great for the price.,2024-10-03,Positive
R07024,CUST0917,P0409,4,Good value for money.,2023-05-31,Positive
R07025,CUST3830,P1828,4,Good value for money.,2024-06-11,Positive
R07026,CUST4272,P0569,5,"Excellent product, highly recommended!",2025-10-06,Positive
R07027,CUST1930,P0487,5,Works as expected.,2024-05-30,Positive
R07028,CUST0227,P0530,5,Very satisfied with the purchase.,2024-11-04,Positive
R07029,CUST2301,P0738,5,"Excellent product, highly recommended!",2025-10-28,Positive
R07030,CUST2562,P0920,4,"Excellent product, highly recommended!",2025-11-07,Positive
R07031,CUST3488,P1409,5,"Excellent product, highly recommended!",2023-07-26,Positive
R07032,CUST4645,P0739,5,Quality is great for the price.,2024-08-27,Positive
R07033,CUST3985,P0738,5,Very satisfied with the purchase.,2025-10-06,Positive
R07034,CUST4734,P1849,5,Very satisfied with the purchase.,2023-05-03,Positive
R07035,CUST3929,P1636,2,Not worth the money.,2024-11-10,Negative
R07036,CUST3074,P1990,5,Works as expected.,2022-08-25,Positive
R07037,CUST3632,P0707,5,Quality is great for the price.,2024-11-23,Positive
R07038,CUST0451,P0335,4,Works as expected.,2025-06-16,Positive
R07039,CUST4187,P0335,5,"Excellent product, highly recommended!",2025-10-22,Positive
R07040,CUST2940,P1786,4,Works as expected.,2025-11-14,Positive
R07041,CUST0746,P0011,5,Quality is great for the price.,2023-03-12,Positive
R07042,CUST2201,P0526,5,Quality is great for the price.,2021-12-26,Positive
R07043,CUST3195,P0963,4,Good value for money.,2025-10-24,Positive
R07044,CUST3017,P1457,5,Works as expected.,2024-08-26,Positive
R07045,CUST1342,P0132,5,Works as expected.,2024-09-02,Positive
R07046,CUST4660,P1712,3,Decent product for the price.,2024-07-15,Neutral
R07047,CUST1880,P0753,4,"Excellent product, highly recommended!",2024-10-16,Positive
R07048,CUST4504,P0459,5,Quality is great for the price.,2025-09-05,Positive
R07049,CUST3133,P0663,5,Very satisfied with the purchase.,2025-11-08,Positive
R07050,CUST4901,P0265,4,Very satisfied with the purchase.,2025-04-04,Positive
R07051,CUST3355,P1797,5,Quality is great for the price.,2025-07-14,Positive
R07052,CUST4803,P0623,5,Works as expected.,2025-06-15,Positive
R07053,CUST3445,P1915,3,Decent product for the price.,2025-03-17,Neutral
R07054,CUST2899,P0637,4,Very satisfied with the purchase.,2025-10-09,Positive
R07055,CUST4598,P0160,4,Works as expected.,2025-09-09,Positive
R07056,CUST0554,P1131,4,"Excellent product, highly recommended!",2025-05-01,Positive
R07057,CUST0306,P0421,3,Decent product for the price.,2024-11-04,Neutral
R07058,CUST0061,P1803,4,Very satisfied with the purchase.,2025-07-19,Positive
R07059,CUST1257,P0295,4,Good value for money.,2024-11-15,Positive
R07060,CUST2450,P1890,3,It's fine but could be better.,2025-09-06,Neutral
R07061,CUST2440,P1038,4,Quality is great for the price.,2021-12-24,Positive
R07062,CUST1521,P0983,5,Works as expected.,2021-08-14,Positive
R07063,CUST2958,P1733,4,"Excellent product, highly recommended!",2023-12-07,Positive
R07064,CUST3773,P0021,5,Very satisfied with the purchase.,2024-05-13,Positive
R07065,CUST1827,P1336,4,Works as expected.,2023-11-08,Positive
R07066,CUST4026,P1209,3,Decent product for the price.,2025-09-30,Neutral
R07067,CUST3128,P1991,5,Works as expected.,2025-08-20,Positive
R07068,CUST2799,P1798,3,"Average quality, meets expectations.",2025-11-05,Neutral
R07069,CUST2879,P0641,4,"Excellent product, highly recommended!",2024-07-30,Positive
R07070,CUST3986,P1218,2,Poor customer service experience.,2025-10-23,Negative
R07071,CUST0616,P1336,5,"Excellent product, highly recommended!",2024-09-02,Positive
R07072,CUST3706,P0719,5,Quality is great for the price.,2023-08-23,Positive
R07073,CUST2005,P1129,5,Works as expected.,2025-10-20,Positive
R07074,CUST4188,P0330,5,Works as expected.,2024-12-18,Positive
R07075,CUST0515,P1122,4,Works as expected.,2022-01-01,Positive
R07076,CUST0758,P1458,5,Good value for money.,2025-07-20,Positive
R07077,CUST2956,P0597,3,It's fine but could be better.,2021-07-30,Neutral
R07078,CUST1113,P0782,3,"Average quality, meets expectations.",2025-08-19,Neutral
R07079,CUST4229,P0759,4,"Excellent product, highly recommended!",2022-09-08,Positive
R07080,CUST2117,P0078,3,"Average quality, meets expectations.",2024-11-11,Neutral
R07081,CUST0324,P0216,4,Quality is great for the price.,2025-08-08,Positive
R07082,CUST2082,P1815,5,Quality is great for the price.,2024-10-13,Positive
R07083,CUST0812,P0006,4,Quality is great for the price.,2025-10-01,Positive
R07084,CUST4419,P0011,4,Good value for money.,2021-12-20,Positive
R07085,CUST2700,P1673,2,Stopped working after a week.,2024-06-21,Negative
R07086,CUST0691,P0785,4,Quality is great for the price.,2023-05-14,Positive
R07087,CUST0728,P0441,4,Works as expected.,2025-10-13,Positive
R07088,CUST2790,P1596,4,Quality is great for the price.,2025-09-06,Positive
R07089,CUST3620,P1875,5,Very satisfied with the purchase.,2024-09-26,Positive
R07090,CUST0734,P0642,5,Good value for money.,2023-06-07,Positive
R07091,CUST1931,P1513,4,Works as expected.,2024-08-27,Positive
R07092,CUST1785,P0185,4,Very satisfied with the purchase.,2025-02-04,Positive
R07093,CUST1875,P0845,5,"Excellent product, highly recommended!",2024-03-29,Positive
R07094,CUST3522,P1624,2,Stopped working after a week.,2024-10-23,Negative
R07095,CUST2801,P1008,4,Good value for money.,2025-06-09,Positive
R07096,CUST3177,P1888,3,It's fine but could be better.,2025-02-27,Neutral
R07097,CUST1975,P1452,5,Quality is great for the price.,2024-05-31,Positive
R07098,CUST4620,P0701,3,It's fine but could be better.,2024-09-20,Neutral
R07099,CUST1730,P0628,4,"Excellent product, highly recommended!",2025-10-30,Positive
R07100,CUST4233,P0932,3,"Average quality, meets expectations.",2025-04-18,Neutral
R07101,CUST0638,P0033,5,Good value for money.,2022-06-27,Positive
R07102,CUST2911,P0989,3,Decent product for the price.,2025-09-27,Neutral
R07103,CUST3327,P0327,4,Works as expected.,2025-10-26,Positive
R07104,CUST1882,P1821,2,Disappointed with the build quality.,2025-10-08,Negative
R07105,CUST2815,P0712,4,Good value for money.,2024-06-07,Positive
R07106,CUST2268,P0004,3,"Product is okay, nothing special.",2025-10-22,Neutral
R07107,CUST3024,P0022,3,"Product is okay, nothing special.",2022-10-04,Neutral
R07108,CUST2510,P1685,5,Very satisfied with the purchase.,2023-09-18,Positive
R07109,CUST0382,P1726,5,Very satisfied with the purchase.,2025-11-09,Positive
R07110,CUST2948,P1595,4,Very satisfied with the purchase.,2025-08-25,Positive
R07111,CUST4672,P1344,5,Works as expected.,2025-07-22,Positive
R07112,CUST2283,P1360,4,Quality is great for the price.,2025-10-13,Positive
R07113,CUST3205,P1268,5,Very satisfied with the purchase.,2024-02-20,Positive
R07114,CUST1019,P1706,4,"Excellent product, highly recommended!",2024-11-05,Positive
R07115,CUST2255,P1329,4,"Excellent product, highly recommended!",2024-11-09,Positive
R07116,CUST4982,P1194,4,Quality is great for the price.,2025-05-24,Positive
R07117,CUST0169,P1767,4,Works as expected.,2025-11-08,Positive
R07118,CUST0333,P0448,5,Very satisfied with the purchase.,2025-08-30,Positive
R07119,CUST1686,P0915,3,"Product is okay, nothing special.",2024-08-25,Neutral
R07120,CUST2208,P0172,5,Works as expected.,2025-08-27,Positive
R07121,CUST2158,P0071,4,"Excellent product, highly recommended!",2023-08-03,Positive
R07122,CUST4783,P1921,4,Good value for money.,2023-03-09,Positive
R07123,CUST3635,P1096,5,Quality is great for the price.,2024-09-12,Positive
R07124,CUST4634,P0658,3,Decent product for the price.,2024-09-18,Neutral
R07125,CUST0822,P1656,4,Quality is great for the price.,2024-11-07,Positive
R07126,CUST1729,P0677,5,Very satisfied with the purchase.,2021-06-21,Positive
R07127,CUST4761,P0223,5,Good value for money.,2025-06-25,Positive
R07128,CUST4716,P0567,5,Very satisfied with the purchase.,2023-11-24,Positive
R07129,CUST1122,P1789,5,Good value for money.,2025-10-04,Positive
R07130,CUST1405,P1349,2,Poor customer service experience.,2025-10-24,Negative
R07131,CUST0469,P1668,5,Very satisfied with the purchase.,2025-04-30,Positive
R07132,CUST1580,P1457,4,Good value for money.,2024-05-16,Positive
R07133,CUST2142,P1933,4,Quality is great for the price.,2024-02-10,Positive
R07134,CUST0395,P0672,3,Decent product for the price.,2025-08-19,Neutral
R07135,CUST2944,P1799,5,Quality is great for the price.,2022-12-06,Positive
R07136,CUST1863,P1614,4,Good value for money.,2024-10-06,Positive
R07137,CUST1267,P1562,3,"Product is okay, nothing special.",2025-02-14,Neutral
R07138,CUST4828,P0867,5,Quality is great for the price.,2025-05-23,Positive
R07139,CUST3932,P1115,4,Works as expected.,2023-09-08,Positive
R07140,CUST4211,P0406,5,Quality is great for the price.,2023-10-10,Positive
R07141,CUST4655,P0115,5,Quality is great for the price.,2023-06-21,Positive
R07142,CUST2513,P1196,5,Good value for money.,2024-07-15,Positive
R07143,CUST2932,P1616,5,Very satisfied with the purchase.,2025-11-10,Positive
R07144,CUST2340,P0688,4,Very satisfied with the purchase.,2023-12-21,Positive
R07145,CUST3111,P0694,2,Disappointed with the build quality.,2024-12-11,Negative
R07146,CUST0638,P0610,3,It's fine but could be better.,2022-12-17,Neutral
R07147,CUST3959,P0029,5,Very satisfied with the purchase.,2025-04-07,Positive
R07148,CUST1871,P0775,4,"Excellent product, highly recommended!",2021-11-12,Positive
R07149,CUST0694,P0441,3,"Product is okay, nothing special.",2025-05-13,Neutral
R07150,CUST3716,P0818,2,Poor customer service experience.,2024-08-08,Negative
R07151,CUST3220,P0058,4,Good value for money.,2022-11-15,Positive
R07152,CUST4607,P1997,5,"Excellent product, highly recommended!",2025-07-13,Positive
R07153,CUST1565,P0808,4,"Excellent product, highly recommended!",2025-07-12,Positive
R07154,CUST1292,P0309,2,Poor customer service experience.,2022-06-17,Negative
R07155,CUST4265,P0789,5,Very satisfied with the purchase.,2025-11-02,Positive
R07156,CUST2412,P1619,5,"Excellent product, highly recommended!",2025-08-25,Positive
R07157,CUST4982,P0848,4,Very satisfied with the purchase.,2022-05-18,Positive
R07158,CUST4306,P0011,3,Decent product for the price.,2025-05-21,Neutral
R07159,CUST2598,P0113,5,Works as expected.,2025-10-28,Positive
R07160,CUST4353,P0759,5,Works as expected.,2024-06-27,Positive
R07161,CUST1787,P1856,5,"Excellent product, highly recommended!",2022-02-02,Positive
R07162,CUST1341,P1544,3,"Product is okay, nothing special.",2024-07-22,Neutral
R07163,CUST1390,P0726,5,Good value for money.,2025-03-16,Positive
R07164,CUST3235,P0679,2,Disappointed with the build quality.,2025-10-28,Negative
R07165,CUST0829,P0393,4,"Excellent product, highly recommended!",2025-06-16,Positive
R07166,CUST0774,P0432,5,Very satisfied with the purchase.,2025-07-04,Positive
R07167,CUST0686,P1873,2,Poor customer service experience.,2025-03-27,Negative
R07168,CUST3247,P1599,5,"Excellent product, highly recommended!",2021-04-30,Positive
R07169,CUST0387,P1005,5,Good value for money.,2025-02-01,Positive
R07170,CUST3228,P1153,4,Works as expected.,2023-01-12,Positive
R07171,CUST2702,P1701,2,Stopped working after a week.,2024-12-12,Negative
R07172,CUST1383,P1044,3,"Product is okay, nothing special.",2024-08-08,Neutral
R07173,CUST3679,P0223,4,Very satisfied with the purchase.,2022-05-09,Positive
R07174,CUST1368,P0193,5,Good value for money.,2023-06-22,Positive
R07175,CUST4271,P1788,4,"Excellent product, highly recommended!",2024-05-07,Positive
R07176,CUST1416,P0412,4,Works as expected.,2023-10-06,Positive
R07177,CUST2324,P0511,2,Stopped working after a week.,2025-03-20,Negative
R07178,CUST0071,P1594,4,"Excellent product, highly recommended!",2023-11-23,Positive
R07179,CUST2349,P1686,4,Works as expected.,2024-11-14,Positive
R07180,CUST0793,P0992,5,Good value for money.,2023-10-10,Positive
R07181,CUST3220,P1153,4,Very satisfied with the purchase.,2022-09-16,Positive
R07182,CUST2297,P1258,4,Very satisfied with the purchase.,2024-08-15,Positive
R07183,CUST4155,P0999,4,Good value for money.,2021-11-09,Positive
R07184,CUST0295,P0025,5,Works as expected.,2025-09-20,Positive
R07185,CUST3783,P0825,5,Good value for money.,2024-11-18,Positive
R07186,CUST4537,P1592,3,"Product is okay, nothing special.",2020-07-21,Neutral
R07187,CUST3932,P1890,3,It's fine but could be better.,2025-04-24,Neutral
R07188,CUST4254,P1979,5,Works as expected.,2021-09-24,Positive
R07189,CUST0488,P1990,2,Disappointed with the build quality.,2024-04-10,Negative
R07190,CUST1796,P0081,5,Quality is great for the price.,2024-06-09,Positive
R07191,CUST4784,P0800,2,Stopped working after a week.,2025-10-18,Negative
R07192,CUST0954,P0709,4,Good value for money.,2022-11-27,Positive
R07193,CUST4967,P1796,4,Very satisfied with the purchase.,2025-06-22,Positive
R07194,CUST2516,P1698,5,Very satisfied with the purchase.,2024-05-28,Positive
R07195,CUST2176,P1499,2,Disappointed with the build quality.,2025-03-03,Negative
R07196,CUST3109,P0048,5,Works as expected.,2025-04-04,Positive
R07197,CUST0127,P0775,3,It's fine but could be better.,2022-11-02,Neutral
R07198,CUST3802,P1804,4,"Excellent product, highly recommended!",2024-04-24,Positive
R07199,CUST2351,P0621,3,"Average quality, meets expectations.",2024-02-25,Neutral
R07200,CUST2653,P0175,3,It's fine but could be better.,2021-10-17,Neutral
R07201,CUST2274,P1459,4,Very satisfied with the purchase.,2025-08-22,Positive
R07202,CUST3950,P1064,5,Works as expected.,2025-05-29,Positive
R07203,CUST2157,P1431,5,"Excellent product, highly recommended!",2024-10-11,Positive
R07204,CUST4886,P0037,5,Good value for money.,2025-06-02,Positive
R07205,CUST3295,P1125,2,Poor customer service experience.,2025-10-03,Negative
R07206,CUST0071,P1788,5,Very satisfied with the purchase.,2023-09-23,Positive
R07207,CUST4869,P1836,5,"Excellent product, highly recommended!",2025-02-03,Positive
R07208,CUST0846,P0812,5,Quality is great for the price.,2025-10-25,Positive
R07209,CUST0116,P0001,4,"Excellent product, highly recommended!",2025-01-22,Positive
R07210,CUST2115,P0404,5,"Excellent product, highly recommended!",2021-09-23,Positive
R07211,CUST3329,P1708,2,Not worth the money.,2024-09-11,Negative
R07212,CUST4427,P0128,4,Very satisfied with the purchase.,2025-07-12,Positive
R07213,CUST1837,P1093,2,Stopped working after a week.,2025-05-17,Negative
R07214,CUST2312,P1895,4,Very satisfied with the purchase.,2024-06-01,Positive
R07215,CUST4572,P1719,4,Good value for money.,2025-08-08,Positive
R07216,CUST2824,P1364,5,"Excellent product, highly recommended!",2023-08-08,Positive
R07217,CUST2517,P1054,4,"Excellent product, highly recommended!",2024-11-26,Positive
R07218,CUST2229,P1110,5,Works as expected.,2023-04-11,Positive
R07219,CUST0103,P1736,4,"Excellent product, highly recommended!",2025-02-12,Positive
R07220,CUST4374,P1037,4,Works as expected.,2022-06-23,Positive
R07221,CUST0191,P1819,4,"Excellent product, highly recommended!",2021-12-12,Positive
R07222,CUST2674,P0488,5,Works as expected.,2025-06-26,Positive
R07223,CUST1345,P0707,4,Quality is great for the price.,2025-01-30,Positive
R07224,CUST3046,P0678,5,Good value for money.,2024-06-02,Positive
